Transaction_ID,Customer_ID,Transaction_Date,Product_ID,Product_Name,Category,Price,Quantity,Total_Spending,Payment_Method,Store_Location,Device_Used,Discount_Applied,Customer_Age,Customer_Gender,Customer_Income,Membership_Level,Rating,Return_Flag
TXN053402,CUST02479,2022-08-24,P0081,Product_158,Beauty,1178.36,3.0,3535.08,Card,Houston,Desktop,0.0,36,Male,75000.0,Platinum,5.0,No
TXN057267,CUST01342,2021-04-08,P0003,Product_185,Home & Kitchen,1892.11,2.0,3784.22,Card,Boston,Mobile,20.0,52,Non-Binary,76806.49575111624,Gold,5.0,No
TXN069415,CUST01740,2023-03-15,P0133,Product_52,Home & Kitchen,545.69,2.0,1091.38,Card,San Francisco,Desktop,20.0,50,Male,50000.0,Bronze,3.0,No
TXN002784,CUST00741,2023-07-18,P0193,Product_20,Home & Kitchen,807.03,3.0,2421.09,Card,Seattle,Mobile,20.0,53,Non-Binary,76806.49575111624,Bronze,3.0,Yes
TXN076943,CUST03845,2022-01-30,P0019,Product_186,Fashion,1369.79,2.0,2739.58,Card,San Francisco,Desktop,0.0,67,Male,125000.0,Gold,3.0,No
TXN076933,CUST03762,2022-01-07,P0165,Product_113,Home & Kitchen,884.45,2.0,1768.9,Card,Chicago,Mobile,0.0,22,Non-Binary,76806.49575111624,Bronze,3.0,No
TXN069215,CUST02977,2023-08-25,P0180,Product_108,Sports,203.41,4.0,813.64,Card,Miami,Mobile,10.0,74,Male,35000.0,Gold,3.0,No
TXN037981,CUST02355,2023-03-28,P0058,Product_192,Home & Kitchen,502.05,2.0,1004.1,Card,Seattle,Desktop,0.0,63,Female,100000.0,Bronze,1.0,No
TXN022100,CUST00607,2022-02-17,P0178,Product_44,Grocery,1484.79,4.0,5939.16,Card,Los Angeles,Mobile,0.0,28,Non-Binary,75000.0,Platinum,3.0,No
TXN081179,CUST00082,2021-10-08,P0048,Product_166,Books,1464.86,1.0,1464.86,Card,Los Angeles,Desktop,0.0,24,Non-Binary,100000.0,Platinum,3.0,No
TXN059913,CUST03018,2022-11-19,P0134,Product_43,Grocery,1174.4,3.0,3523.2,PayPal,Los Angeles,Desktop,20.0,41,Non-Binary,76806.49575111624,Bronze,2.0,No
TXN042649,CUST02753,2023-05-03,P0151,Product_82,Home & Kitchen,80.49,1.0,80.49,Card,Houston,Desktop,0.0,63,Male,50000.0,Silver,3.0,No
TXN005535,CUST02319,2022-01-03,P0028,Product_51,Electronics,396.21,3.0,1188.63,Card,Miami,Desktop,5.0,27,Female,76806.49575111624,Silver,3.0,No
TXN045498,CUST02305,2021-08-17,P0087,Product_83,Books,110.59,1.0,110.59,Card,Miami,Mobile,0.0,38,Non-Binary,35000.0,Silver,5.0,Yes
TXN072496,CUST00033,2023-08-14,P0085,Product_93,Fashion,200.6,3.0,601.8,PayPal,San Francisco,Mobile,20.0,48,Female,76806.49575111624,Silver,4.0,No
TXN072123,CUST04839,2023-07-25,P0103,Product_118,Beauty,990.3,3.0,2970.9,Card,San Francisco,Desktop,0.0,73,Non-Binary,76806.49575111624,Platinum,1.0,No
TXN061826,CUST00179,2023-11-14,P0144,Product_92,Home & Kitchen,339.48,2.0,678.96,Card,Boston,Mobile,10.0,29,Non-Binary,76806.49575111624,Silver,1.0,No
TXN034666,CUST03677,2022-02-08,P0042,Product_12,Home & Kitchen,318.83,4.0,1275.32,Card,Los Angeles,Mobile,0.0,19,Male,35000.0,Bronze,3.0,No
TXN036740,CUST00037,2021-11-02,P0045,Product_101,Books,863.16,3.0,2589.48,Card,Los Angeles,Desktop,0.0,72,Female,76806.49575111624,Silver,1.0,No
TXN060176,CUST03898,2023-08-11,P0167,Product_174,Home & Kitchen,48.53,3.0,145.59,Card,Miami,Mobile,10.0,67,Female,76806.49575111624,Platinum,3.0,No
TXN049263,CUST01935,2023-06-27,P0092,Product_90,Books,1310.65,1.0,1310.65,Card,Seattle,Mobile,0.0,50,Female,76806.49575111624,Bronze,3.0,No
TXN003294,CUST00583,2022-01-22,P0173,Product_43,Beauty,1021.2,3.0,3063.6,PayPal,Los Angeles,Desktop,0.0,34,Male,125000.0,Silver,1.0,No
TXN010223,CUST00830,2023-12-22,P0075,Product_147,Grocery,654.42,1.0,654.42,Card,Seattle,Mobile,0.0,21,Female,100000.0,Bronze,3.0,No
TXN046820,CUST02502,2023-10-19,P0122,Product_120,Electronics,405.25,2.0,810.5,PayPal,Los Angeles,Desktop,0.0,69,Female,100000.0,Gold,3.0,No
TXN027565,CUST04254,2021-01-19,P0009,Product_10,Books,1567.48,3.0,4702.44,Card,Houston,Desktop,20.0,20,Male,35000.0,Gold,3.0,No
TXN001308,CUST02897,2022-05-07,P0167,Product_152,Grocery,202.28,3.0,606.84,PayPal,Seattle,Mobile,5.0,40,Non-Binary,35000.0,Gold,3.0,No
TXN067903,CUST04850,2023-05-20,P0181,Product_106,Sports,1075.07,1.0,1075.07,Card,Los Angeles,Mobile,10.0,61,Non-Binary,50000.0,Platinum,3.0,No
TXN086478,CUST03139,2023-06-03,P0074,Product_149,Electronics,678.59,4.0,2714.36,Card,New York,Mobile,5.0,65,Female,50000.0,Gold,3.0,No
TXN027839,CUST02020,2022-03-24,P0073,Product_61,Fashion,340.54,1.0,340.54,Card,Los Angeles,Mobile,5.0,38,Male,50000.0,Platinum,3.0,No
TXN033049,CUST01031,2023-08-07,P0150,Product_140,Home & Kitchen,1018.2,1.0,1018.2,PayPal,Los Angeles,Mobile,0.0,56,Non-Binary,125000.0,Gold,4.0,No
TXN030896,CUST04784,2023-12-09,P0105,Product_9,Beauty,1591.56,3.0,4774.68,Card,San Francisco,Desktop,0.0,37,Male,76806.49575111624,Silver,5.0,No
TXN004489,CUST01807,2022-06-07,P0056,Product_175,Sports,1465.85,3.0,4397.55,Card,Chicago,Desktop,20.0,19,Non-Binary,76806.49575111624,Gold,2.0,No
TXN078371,CUST02446,2023-07-16,P0166,Product_54,Home & Kitchen,1570.14,3.0,4710.42,PayPal,Boston,Mobile,10.0,59,Female,50000.0,Gold,3.0,No
TXN045155,CUST03107,2021-08-09,P0098,Product_189,Grocery,191.6,2.0,383.2,Card,Chicago,Mobile,10.0,52,Non-Binary,75000.0,Platinum,3.0,No
TXN037796,CUST03194,2023-03-26,P0051,Product_66,Grocery,1504.67,3.0,4514.01,Card,Boston,Desktop,5.0,45,Female,75000.0,Silver,3.0,No
TXN051304,CUST00858,2021-10-01,P0185,Product_45,Toys,724.17,3.0,2172.51,PayPal,San Francisco,Mobile,0.0,42,Female,75000.0,Silver,1.0,No
TXN002038,CUST01119,2023-10-12,P0018,Product_62,Fashion,1530.32,3.0,4590.96,Card,Boston,Mobile,20.0,18,Non-Binary,100000.0,Bronze,3.0,No
TXN013844,CUST04567,2021-10-19,P0156,Product_195,Toys,1243.56,4.0,4974.24,Card,New York,Mobile,10.0,47,Male,76806.49575111624,Platinum,3.0,No
TXN097288,CUST00467,2021-07-06,P0151,Product_76,Home & Kitchen,1347.6,3.0,4042.8,Card,New York,Desktop,20.0,29,Female,75000.0,Bronze,3.0,No
TXN017417,CUST01367,2022-11-10,P0080,Product_87,Home & Kitchen,1767.47,3.0,5302.41,PayPal,Miami,Mobile,10.0,42,Male,76806.49575111624,Gold,3.0,No
TXN043624,CUST00348,2022-07-08,P0181,Product_12,Home & Kitchen,1293.22,3.0,3879.66,Card,Los Angeles,Desktop,0.0,68,Female,125000.0,Platinum,1.0,No
TXN016871,CUST03187,2022-02-13,P0115,Product_72,Books,339.08,1.0,339.08,Card,New York,Desktop,0.0,50,Male,125000.0,Gold,2.0,No
TXN013095,CUST02465,2022-05-08,P0123,Product_49,Home & Kitchen,1554.41,3.0,4663.23,Card,Miami,Mobile,0.0,35,Male,50000.0,Bronze,3.0,No
TXN088622,CUST01769,2021-07-23,P0123,Product_99,Home & Kitchen,772.65,3.0,2317.95,PayPal,Los Angeles,Desktop,0.0,61,Female,100000.0,Silver,1.0,No
TXN062242,CUST01170,2021-11-09,P0195,Product_4,Sports,1482.09,4.0,5928.36,Card,Chicago,Desktop,0.0,21,Non-Binary,35000.0,Silver,2.0,No
TXN044091,CUST01122,2022-03-10,P0081,Product_187,Toys,827.14,4.0,3308.56,Card,Houston,Mobile,0.0,45,Non-Binary,35000.0,Bronze,3.0,No
TXN010188,CUST00788,2022-02-12,P0060,Product_99,Toys,1475.86,3.0,4427.58,Card,Los Angeles,Desktop,0.0,23,Female,100000.0,Platinum,3.0,No
TXN079330,CUST01541,2023-06-06,P0082,Product_97,Fashion,1961.33,1.0,1961.33,PayPal,New York,Desktop,0.0,40,Female,35000.0,Silver,5.0,No
TXN079043,CUST03646,2022-04-01,P0196,Product_98,Fashion,705.44,1.0,705.44,Card,San Francisco,Desktop,0.0,24,Non-Binary,75000.0,Silver,4.0,No
TXN093129,CUST01555,2021-04-23,P0133,Product_74,Beauty,172.19,2.0,344.38,PayPal,Houston,Mobile,0.0,28,Male,50000.0,Platinum,2.0,No
TXN010072,CUST02134,2021-05-12,P0130,Product_121,Books,1451.74,2.0,2903.48,PayPal,Houston,Mobile,5.0,39,Male,75000.0,Gold,3.0,No
TXN040148,CUST01590,2023-06-15,P0075,Product_113,Grocery,1416.45,4.0,5665.8,Card,New York,Desktop,0.0,67,Non-Binary,125000.0,Gold,1.0,No
TXN011560,CUST00386,2021-11-29,P0194,Product_48,Home & Kitchen,1294.15,2.0,2588.3,PayPal,Houston,Mobile,20.0,74,Female,100000.0,Silver,3.0,No
TXN092580,CUST04670,2023-08-20,P0178,Product_170,Sports,1276.72,2.0,2553.44,Card,Chicago,Desktop,20.0,57,Non-Binary,76806.49575111624,Platinum,4.0,No
TXN015228,CUST04145,2023-02-18,P0188,Product_125,Sports,1462.0,1.0,1462.0,PayPal,New York,Mobile,0.0,42,Male,100000.0,Platinum,4.0,No
TXN090081,CUST01753,2023-02-17,P0163,Product_38,Electronics,318.74,1.0,318.74,PayPal,Houston,Desktop,0.0,24,Non-Binary,76806.49575111624,Platinum,4.0,No
TXN098850,CUST04519,2023-01-02,P0160,Product_89,Books,104.43,1.0,104.43,Card,Los Angeles,Mobile,5.0,28,Non-Binary,75000.0,Silver,3.0,Yes
TXN067168,CUST00773,2022-02-23,P0055,Product_33,Grocery,98.96,1.0,98.96,PayPal,Boston,Desktop,0.0,73,Male,75000.0,Gold,3.0,No
TXN068578,CUST03963,2021-05-08,P0075,Product_63,Beauty,1588.36,2.0,3176.72,Card,Los Angeles,Desktop,10.0,38,Female,76806.49575111624,Silver,5.0,No
TXN014590,CUST02340,2023-11-21,P0016,Product_48,Electronics,1197.54,3.0,3592.62,PayPal,Seattle,Mobile,5.0,22,Non-Binary,76806.49575111624,Silver,1.0,No
TXN009476,CUST00878,2023-01-16,P0093,Product_43,Sports,1572.41,1.0,1572.41,Card,Chicago,Desktop,0.0,18,Male,100000.0,Silver,1.0,No
TXN095622,CUST00759,2023-05-27,P0051,Product_59,Toys,698.4,3.0,2095.2,PayPal,Los Angeles,Mobile,10.0,55,Male,76806.49575111624,Platinum,5.0,No
TXN062915,CUST04821,2023-04-30,P0125,Product_48,Grocery,822.67,4.0,3290.68,PayPal,Boston,Mobile,0.0,33,Male,35000.0,Silver,3.0,No
TXN011361,CUST03159,2023-04-26,P0092,Product_185,Toys,1804.9,4.0,7219.6,PayPal,Houston,Desktop,0.0,24,Female,100000.0,Gold,5.0,No
TXN075369,CUST01301,2023-01-30,P0070,Product_167,Electronics,685.0,3.0,2055.0,Card,Boston,Desktop,20.0,28,Female,76806.49575111624,Gold,3.0,No
TXN099152,CUST01005,2021-08-16,P0046,Product_42,Books,315.04,1.0,315.04,Card,Los Angeles,Mobile,10.0,36,Male,75000.0,Platinum,3.0,No
TXN064354,CUST00833,2023-04-26,P0066,Product_177,Beauty,177.98,2.0,355.96,Card,Los Angeles,Mobile,5.0,60,Male,76806.49575111624,Platinum,1.0,No
TXN046327,CUST03811,2021-03-27,P0004,Product_62,Grocery,815.45,2.0,1630.9,PayPal,Los Angeles,Mobile,0.0,53,Female,125000.0,Platinum,3.0,No
TXN051820,CUST04637,2022-06-26,P0188,Product_154,Books,845.63,1.0,845.63,PayPal,Chicago,Mobile,0.0,26,Non-Binary,35000.0,Platinum,4.0,No
TXN019702,CUST03969,2022-10-25,P0043,Product_54,Electronics,200.4,1.0,200.4,Card,Boston,Desktop,0.0,29,Non-Binary,50000.0,Platinum,4.0,No
TXN015291,CUST00377,2022-12-09,P0113,Product_77,Books,79.2,1.0,79.2,PayPal,New York,Mobile,0.0,47,Non-Binary,35000.0,Platinum,3.0,No
TXN008719,CUST02822,2021-02-28,P0017,Product_91,Toys,1033.42,2.0,2066.84,PayPal,Los Angeles,Desktop,0.0,18,Female,35000.0,Platinum,4.0,No
TXN048855,CUST04370,2022-06-17,P0136,Product_74,Sports,1524.54,4.0,6098.16,Card,Boston,Desktop,20.0,57,Male,35000.0,Bronze,3.0,No
TXN089335,CUST00239,2021-08-14,P0042,Product_99,Beauty,1433.69,4.0,5734.76,Card,New York,Desktop,10.0,73,Male,50000.0,Platinum,3.0,No
TXN013843,CUST03334,2022-07-05,P0111,Product_2,Beauty,662.65,1.0,662.65,PayPal,Los Angeles,Desktop,0.0,55,Non-Binary,35000.0,Silver,1.0,No
TXN053386,CUST00878,2021-03-31,P0123,Product_161,Books,1072.08,4.0,4288.32,Card,Los Angeles,Mobile,20.0,44,Male,76806.49575111624,Platinum,1.0,No
TXN097791,CUST01414,2021-01-15,P0118,Product_72,Sports,922.88,2.0,1845.76,Card,Los Angeles,Mobile,20.0,71,Non-Binary,76806.49575111624,Silver,4.0,No
TXN015756,CUST01790,2023-01-24,P0163,Product_6,Beauty,1944.31,4.0,7777.24,Card,Seattle,Desktop,0.0,29,Male,125000.0,Silver,3.0,No
TXN073424,CUST01122,2023-12-14,P0140,Product_126,Fashion,318.17,3.0,954.51,Card,Miami,Mobile,0.0,36,Non-Binary,50000.0,Platinum,3.0,No
TXN084578,CUST02779,2022-04-11,P0185,Product_199,Toys,716.49,2.0,1432.98,Card,Los Angeles,Desktop,0.0,36,Male,50000.0,Silver,3.0,No
TXN096113,CUST04937,2023-11-28,P0077,Product_88,Books,493.11,4.0,1972.44,Card,Boston,Desktop,20.0,67,Non-Binary,125000.0,Bronze,3.0,No
TXN070682,CUST04800,2021-09-03,P0149,Product_111,Fashion,1409.72,3.0,4229.16,Card,Los Angeles,Mobile,0.0,44,Male,100000.0,Platinum,2.0,No
TXN057031,CUST04692,2021-11-17,P0199,Product_166,Books,1049.27,3.0,3147.81,Card,San Francisco,Desktop,0.0,73,Non-Binary,50000.0,Platinum,2.0,No
TXN059152,CUST02841,2022-07-01,P0124,Product_71,Home & Kitchen,156.17,1.0,156.17,PayPal,Boston,Desktop,0.0,51,Non-Binary,125000.0,Bronze,5.0,No
TXN058626,CUST00042,2023-03-03,P0097,Product_103,Grocery,954.58,3.0,2863.74,Card,Los Angeles,Desktop,20.0,42,Male,50000.0,Silver,3.0,No
TXN065923,CUST01099,2023-11-19,P0136,Product_92,Grocery,1385.49,2.0,2770.98,Card,Chicago,Mobile,5.0,52,Male,35000.0,Bronze,3.0,No
TXN088598,CUST03871,2022-12-23,P0141,Product_117,Books,922.75,2.0,1845.5,Card,Chicago,Desktop,0.0,31,Female,35000.0,Bronze,2.0,No
TXN074412,CUST00494,2022-08-17,P0102,Product_29,Beauty,1289.44,4.0,5157.76,Card,Houston,Mobile,0.0,60,Non-Binary,35000.0,Bronze,1.0,No
TXN051568,CUST01608,2022-07-25,P0079,Product_69,Home & Kitchen,1094.18,4.0,4376.72,Card,Boston,Mobile,20.0,73,Non-Binary,76806.49575111624,Platinum,5.0,No
TXN020451,CUST02056,2023-06-22,P0124,Product_84,Grocery,817.29,2.0,1634.58,PayPal,Houston,Desktop,0.0,26,Male,50000.0,Bronze,2.0,Yes
TXN055342,CUST03121,2021-05-13,P0196,Product_91,Grocery,1962.85,1.0,1962.85,Card,San Francisco,Desktop,20.0,37,Non-Binary,76806.49575111624,Silver,4.0,No
TXN041092,CUST00257,2021-06-13,P0071,Product_150,Books,942.13,2.0,1884.26,Card,Miami,Desktop,0.0,34,Non-Binary,76806.49575111624,Silver,5.0,No
TXN093758,CUST04554,2023-07-30,P0113,Product_62,Home & Kitchen,721.55,4.0,2886.2,Card,New York,Mobile,5.0,62,Non-Binary,100000.0,Platinum,3.0,No
TXN007218,CUST00894,2021-11-13,P0184,Product_130,Toys,873.63,4.0,3494.52,Card,San Francisco,Mobile,20.0,44,Non-Binary,100000.0,Gold,3.0,No
TXN074727,CUST04592,2023-02-02,P0131,Product_186,Beauty,817.29,3.0,2451.87,Card,Miami,Mobile,20.0,68,Male,76806.49575111624,Gold,1.0,No
TXN017839,CUST03825,2023-09-20,P0015,Product_84,Home & Kitchen,1277.45,4.0,5109.8,Card,Los Angeles,Mobile,0.0,54,Non-Binary,76806.49575111624,Platinum,3.0,Yes
TXN058045,CUST01124,2023-06-03,P0133,Product_36,Fashion,1012.33,1.0,1012.33,Card,New York,Desktop,0.0,48,Non-Binary,125000.0,Gold,3.0,No
TXN018248,CUST00838,2023-10-08,P0137,Product_195,Electronics,1069.6,4.0,4278.4,Card,Houston,Desktop,10.0,48,Female,100000.0,Platinum,3.0,No
TXN025305,CUST03703,2022-11-10,P0114,Product_41,Toys,1433.22,3.0,4299.66,Card,Miami,Desktop,0.0,41,Male,50000.0,Gold,3.0,No
TXN051941,CUST01216,2021-10-12,P0126,Product_14,Fashion,1470.62,1.0,1470.62,Card,San Francisco,Desktop,0.0,28,Female,76806.49575111624,Silver,3.0,No
TXN067992,CUST04011,2022-07-25,P0171,Product_72,Home & Kitchen,1391.71,3.0,4175.13,PayPal,Houston,Mobile,20.0,21,Female,76806.49575111624,Platinum,3.0,No
TXN056674,CUST04628,2021-02-07,P0039,Product_16,Books,1631.39,3.0,4894.17,PayPal,Boston,Mobile,10.0,39,Female,100000.0,Platinum,3.0,Yes
TXN006054,CUST01619,2021-10-03,P0170,Product_3,Home & Kitchen,294.51,3.0,883.53,PayPal,New York,Desktop,0.0,35,Female,76806.49575111624,Silver,1.0,No
TXN010861,CUST03365,2021-08-15,P0036,Product_11,Toys,697.05,4.0,2788.2,PayPal,San Francisco,Mobile,0.0,31,Non-Binary,75000.0,Gold,1.0,No
TXN055682,CUST01362,2022-06-24,P0131,Product_153,Toys,924.77,3.0,2774.31,Card,Boston,Mobile,0.0,39,Non-Binary,76806.49575111624,Platinum,5.0,No
TXN018742,CUST04022,2023-11-21,P0086,Product_77,Beauty,337.54,1.0,337.54,PayPal,Los Angeles,Desktop,0.0,54,Non-Binary,76806.49575111624,Gold,3.0,No
TXN065960,CUST04451,2021-02-15,P0156,Product_39,Electronics,1540.33,3.0,4620.99,Card,Boston,Desktop,10.0,67,Male,75000.0,Platinum,3.0,No
TXN026254,CUST00311,2022-01-02,P0114,Product_75,Electronics,489.52,2.0,979.04,Card,Houston,Desktop,20.0,18,Non-Binary,75000.0,Silver,3.0,No
TXN034255,CUST02433,2021-12-30,P0135,Product_140,Home & Kitchen,43.47,3.0,130.41,PayPal,San Francisco,Mobile,0.0,55,Female,76806.49575111624,Platinum,4.0,No
TXN063850,CUST01910,2023-05-17,P0141,Product_125,Sports,1559.55,1.0,1559.55,Card,Chicago,Mobile,0.0,19,Female,75000.0,Platinum,3.0,No
TXN061003,CUST00290,2021-09-19,P0031,Product_173,Home & Kitchen,772.9,4.0,3091.6,PayPal,Miami,Mobile,10.0,49,Non-Binary,76806.49575111624,Gold,3.0,No
TXN075681,CUST02817,2022-04-18,P0096,Product_87,Electronics,1669.12,1.0,1669.12,Card,Los Angeles,Desktop,0.0,70,Non-Binary,100000.0,Platinum,3.0,Yes
TXN012628,CUST03208,2021-08-10,P0128,Product_85,Sports,983.75,1.0,983.75,Card,Houston,Desktop,5.0,68,Non-Binary,76806.49575111624,Gold,5.0,No
TXN061323,CUST03614,2021-01-16,P0076,Product_169,Toys,944.1,4.0,3776.4,Card,Houston,Mobile,0.0,52,Non-Binary,76806.49575111624,Silver,3.0,No
TXN057527,CUST00250,2023-12-05,P0049,Product_12,Fashion,1112.9,4.0,4451.6,Card,New York,Mobile,10.0,27,Non-Binary,76806.49575111624,Bronze,3.0,No
TXN095681,CUST02662,2022-09-17,P0015,Product_185,Home & Kitchen,1795.96,4.0,7183.84,Card,New York,Mobile,0.0,52,Female,125000.0,Platinum,2.0,No
TXN096219,CUST02086,2023-11-14,P0052,Product_90,Grocery,1562.3,1.0,1562.3,PayPal,Chicago,Mobile,0.0,45,Non-Binary,125000.0,Silver,3.0,No
TXN067846,CUST04703,2023-01-20,P0046,Product_13,Grocery,998.81,2.0,1997.62,Card,New York,Mobile,5.0,37,Non-Binary,100000.0,Gold,3.0,No
TXN029193,CUST04469,2021-07-05,P0023,Product_9,Fashion,163.36,4.0,653.44,PayPal,Boston,Desktop,0.0,25,Non-Binary,76806.49575111624,Bronze,5.0,No
TXN031920,CUST02073,2023-05-23,P0148,Product_9,Home & Kitchen,1783.38,2.0,3566.76,Card,Miami,Mobile,20.0,38,Non-Binary,76806.49575111624,Gold,4.0,No
TXN024810,CUST02954,2022-04-12,P0027,Product_61,Electronics,1375.84,4.0,5503.36,Card,Los Angeles,Desktop,0.0,60,Female,75000.0,Bronze,4.0,No
TXN070651,CUST03808,2021-10-14,P0060,Product_124,Fashion,745.24,2.0,1490.48,PayPal,Los Angeles,Desktop,20.0,22,Female,75000.0,Platinum,3.0,Yes
TXN043478,CUST00575,2021-04-10,P0170,Product_30,Grocery,1804.32,4.0,7217.28,PayPal,Houston,Desktop,5.0,40,Male,76806.49575111624,Silver,4.0,No
TXN013308,CUST00797,2022-01-22,P0071,Product_107,Electronics,1639.58,1.0,1639.58,Card,Boston,Mobile,0.0,47,Female,76806.49575111624,Platinum,1.0,No
TXN009360,CUST04982,2021-06-29,P0167,Product_86,Grocery,1734.95,4.0,6939.8,PayPal,Chicago,Desktop,5.0,43,Non-Binary,76806.49575111624,Bronze,3.0,No
TXN035279,CUST04601,2023-08-03,P0144,Product_95,Books,1715.96,4.0,6863.84,PayPal,Houston,Desktop,0.0,43,Non-Binary,76806.49575111624,Silver,2.0,No
TXN013181,CUST04253,2022-01-02,P0071,Product_112,Home & Kitchen,1937.97,4.0,7751.88,Card,Houston,Desktop,10.0,74,Non-Binary,75000.0,Gold,3.0,No
TXN068824,CUST03567,2021-10-31,P0147,Product_168,Books,113.94,3.0,341.82,Card,Chicago,Desktop,0.0,65,Male,35000.0,Silver,2.0,Yes
TXN035376,CUST01146,2022-06-25,P0021,Product_9,Fashion,1483.91,3.0,4451.73,PayPal,Los Angeles,Mobile,0.0,20,Male,75000.0,Silver,1.0,No
TXN008579,CUST02156,2021-11-28,P0072,Product_131,Electronics,1269.83,3.0,3809.49,Card,Seattle,Mobile,20.0,24,Female,100000.0,Platinum,3.0,No
TXN001424,CUST04149,2021-06-08,P0075,Product_32,Home & Kitchen,776.68,2.0,1553.36,Card,Houston,Mobile,20.0,41,Male,76806.49575111624,Bronze,5.0,No
TXN015917,CUST01051,2023-01-10,P0109,Product_136,Toys,1556.44,2.0,3112.88,PayPal,Chicago,Desktop,10.0,57,Female,76806.49575111624,Silver,1.0,No
TXN061568,CUST03423,2022-05-27,P0044,Product_38,Grocery,1734.66,3.0,5203.98,Card,Miami,Mobile,0.0,71,Female,50000.0,Bronze,3.0,No
TXN052954,CUST03153,2023-07-31,P0049,Product_144,Sports,306.39,3.0,919.17,Card,San Francisco,Desktop,0.0,23,Female,125000.0,Platinum,3.0,No
TXN031831,CUST03136,2021-02-12,P0128,Product_117,Grocery,1160.77,3.0,3482.31,PayPal,Houston,Desktop,5.0,67,Non-Binary,125000.0,Silver,3.0,No
TXN092706,CUST00942,2023-04-29,P0137,Product_52,Grocery,1537.98,2.0,3075.96,Card,San Francisco,Desktop,0.0,45,Non-Binary,75000.0,Platinum,2.0,No
TXN017999,CUST01111,2023-12-30,P0137,Product_22,Electronics,112.75,2.0,225.5,Card,Chicago,Mobile,0.0,42,Non-Binary,50000.0,Platinum,5.0,No
TXN012395,CUST03933,2021-11-28,P0130,Product_56,Fashion,237.06,2.0,474.12,PayPal,New York,Desktop,0.0,59,Female,35000.0,Bronze,4.0,No
TXN037851,CUST03002,2022-01-03,P0089,Product_124,Beauty,1671.3,4.0,6685.2,PayPal,Chicago,Desktop,20.0,28,Male,125000.0,Bronze,3.0,No
TXN067270,CUST03131,2021-03-05,P0103,Product_177,Fashion,1277.53,2.0,2555.06,PayPal,Miami,Mobile,0.0,70,Female,100000.0,Platinum,3.0,No
TXN010382,CUST00298,2021-11-23,P0004,Product_41,Toys,1054.92,4.0,4219.68,PayPal,Boston,Desktop,0.0,51,Male,50000.0,Gold,4.0,No
TXN085938,CUST01646,2021-07-06,P0183,Product_76,Electronics,1033.57,4.0,4134.28,Card,Los Angeles,Desktop,0.0,43,Male,100000.0,Bronze,5.0,No
TXN017589,CUST00674,2023-09-22,P0081,Product_3,Grocery,1314.86,3.0,3944.58,Card,San Francisco,Desktop,5.0,56,Female,100000.0,Silver,3.0,No
TXN008508,CUST00090,2021-06-11,P0122,Product_15,Grocery,659.42,3.0,1978.26,PayPal,Houston,Desktop,10.0,44,Male,76806.49575111624,Gold,1.0,No
TXN031093,CUST04792,2022-02-05,P0101,Product_45,Sports,560.95,2.0,1121.9,Card,Boston,Mobile,0.0,32,Male,35000.0,Bronze,4.0,No
TXN063977,CUST01631,2023-08-17,P0007,Product_148,Books,1798.06,4.0,7192.24,Card,Boston,Mobile,20.0,38,Non-Binary,50000.0,Silver,3.0,No
TXN030045,CUST00176,2021-05-25,P0053,Product_50,Books,424.02,1.0,424.02,Card,Chicago,Mobile,0.0,73,Non-Binary,50000.0,Gold,1.0,No
TXN040627,CUST00440,2022-05-07,P0063,Product_30,Beauty,1745.66,4.0,6982.64,PayPal,New York,Mobile,0.0,69,Female,76806.49575111624,Silver,3.0,No
TXN047794,CUST03456,2021-08-25,P0137,Product_85,Home & Kitchen,924.09,2.0,1848.18,PayPal,Los Angeles,Mobile,20.0,67,Female,76806.49575111624,Gold,5.0,No
TXN030420,CUST03766,2021-02-09,P0100,Product_21,Toys,1955.01,2.0,3910.02,PayPal,Chicago,Mobile,0.0,35,Female,75000.0,Platinum,5.0,No
TXN029790,CUST02056,2021-04-02,P0090,Product_42,Sports,1288.06,4.0,5152.24,Card,San Francisco,Mobile,20.0,49,Non-Binary,76806.49575111624,Silver,4.0,No
TXN001224,CUST01878,2022-07-11,P0081,Product_156,Toys,252.02,3.0,756.06,PayPal,Los Angeles,Mobile,0.0,22,Non-Binary,35000.0,Gold,3.0,Yes
TXN002698,CUST04987,2023-07-31,P0188,Product_10,Beauty,1653.51,3.0,4960.53,Card,San Francisco,Desktop,0.0,61,Male,35000.0,Bronze,3.0,No
TXN042249,CUST03969,2021-09-07,P0009,Product_136,Sports,551.25,4.0,2205.0,Card,Chicago,Mobile,0.0,31,Male,125000.0,Bronze,3.0,No
TXN093183,CUST02218,2023-06-08,P0168,Product_53,Beauty,84.65,1.0,84.65,Card,Houston,Mobile,20.0,25,Non-Binary,50000.0,Silver,3.0,No
TXN071128,CUST04828,2022-02-15,P0168,Product_81,Home & Kitchen,263.42,3.0,790.26,Card,Boston,Desktop,10.0,25,Non-Binary,100000.0,Bronze,3.0,No
TXN073274,CUST01908,2021-07-16,P0062,Product_30,Beauty,311.04,4.0,1244.16,Card,New York,Mobile,0.0,46,Female,100000.0,Bronze,4.0,No
TXN038136,CUST00936,2023-04-06,P0033,Product_19,Fashion,1320.62,3.0,3961.86,Card,Los Angeles,Mobile,0.0,49,Female,50000.0,Gold,4.0,Yes
